Url,Price,Suburb,size_inch,Date Listed,Last Edited,Brand,Condition,Display Technology,Screen Size,Max. Resolution,COVID-19 Safety,yhat
https://www.gumtree.com.au/s-ad/richlands/tvs/samsung-65-inches-165cm-full-hd-3d-led-lcd-smart-tv-perfect-condition-/1262972300,950.0,Richlands,65.0,Yesterday,Yesterday,Other,Used,Other,Other,Other,,782.7412279382709
https://www.gumtree.com.au/s-ad/kariong/tvs/free-tv-samsung-26-inch/1262972036,,Kariong,26.0,Yesterday,Yesterday,Samsung,Used,Other,20-29 in,,,305.50782158213013
https://www.gumtree.com.au/s-ad/lalor/tvs/42-inch-smart-sony-tv/1262971919,400.0,Lalor,42.0,Yesterday,Yesterday,Sony,Used,,,,,296.53326830553937
https://www.gumtree.com.au/s-ad/evanston-gardens/tvs/32inch-bravia-flat-screen/1262971302,30.0,Evanston Gardens,32.0,Yesterday,Yesterday,Sony,Used,,30-39 in,,,197.78816655716741
https://www.gumtree.com.au/s-ad/truganina/tvs/must-go-this-weekend-samsung-50-inch-tv/1262971289,120.0,Truganina,50.0,Yesterday,Yesterday,Samsung,Used,Plasma,50-60 in,,Contactless trade,262.5609783297254
https://www.gumtree.com.au/s-ad/kariong/tvs/tv-receiver-speakers-sub-woofer-and-stand/1262971265,100.0,Kariong,,Yesterday,Yesterday,Panasonic,Used,LCD,30-39 in,1080i,,106.26094580848013
https://www.gumtree.com.au/s-ad/quakers-hill/tvs/sony-46inch-lcd-tv-for-quick-sale/1262971144,150.0,Quakers Hill,46.0,Yesterday,Yesterday,Sony,Used,LCD,40-49 in,1080p,,228.10550812069386
https://www.gumtree.com.au/s-ad/joyner/tvs/teac-tv-40-inch-screen/1262970899,50.0,Joyner,40.0,Yesterday,Yesterday,TEAC,Used,,,,,124.42056472969307
https://www.gumtree.com.au/s-ad/alexandra-hills/tvs/32inch-hisense-tv/1262970817,80.0,Alexandra Hills,32.0,Yesterday,Yesterday,,Used,,,,Contactless trade,212.59891872505565
https://www.gumtree.com.au/s-ad/kellyville/tvs/sony-bravia-48-inches-smart-tv/1262970657,500.0,Kellyville,48.0,Yesterday,Yesterday,,Used,,,,,279.0718641095932
https://www.gumtree.com.au/s-ad/castle-hill/tvs/samsung-32-inch-flat-screen-hd-lcd-tv-with-stand/1262970361,140.0,Castle Hill,32.0,Yesterday,Yesterday,Samsung,Used,LCD,30-39 in,,,170.04418563749323
https://www.gumtree.com.au/s-ad/austral/tvs/philips-colour-tv-excellent-condition-95cm-by-53cm-screen-size/1262970284,100.0,Austral,37.0,Yesterday,2020-12-06,Other,Used,Other,30-39 in,,,218.437822467511
https://www.gumtree.com.au/s-ad/penrith/tvs/32-inch-hd-plasma-is-in-great-condition/1262970221,40.0,Penrith,32.0,Yesterday,Yesterday,,Used,,,,,228.50025408856283
https://www.gumtree.com.au/s-ad/point-cook/tvs/samsung-tv-55-in-full-hd-excellent-condition/1262970197,399.0,Point Cook,,Yesterday,Yesterday,Samsung,Used,LED,50-60 in,1080p,,344.2674177480225
https://www.gumtree.com.au/s-ad/bayswater/tvs/tv-21-5-led-lcd-with-dvd-player/1262970035,40.0,Bayswater,21.0,Yesterday,Yesterday,,Used,LED LCD,,,,232.92803457981552
https://www.gumtree.com.au/s-ad/allawah/tvs/42-hitachi-plasma-tv/1262969529,50.0,Allawah,42.0,Yesterday,Yesterday,Other,Used,Plasma,40-49 in,1080p,,-21.7859262788635
https://www.gumtree.com.au/s-ad/winthrop/tvs/sony-bravia-kdl-52x3100-52inch-1080p-full-hd-tv/1262969417,200.0,Winthrop,52.0,Yesterday,Yesterday,Sony,Used,,,1080p,,297.717038934089
https://www.gumtree.com.au/s-ad/upper-coomera/tvs/soniq-32-tv-basically-brand-new/1262969070,100.0,Upper Coomera,32.0,Yesterday,2020-12-06,SONIQ,Used,,30-39 in,,,81.84163436976769
https://www.gumtree.com.au/s-ad/marrickville/tvs/kogan-50-4k-uhd-hdr-led-tv-series-8-ju8300-/1262968945,350.0,Marrickville,50.0,Yesterday,Yesterday,Kogan,Used,LED,50-60 in,2160p (4K),,448.4172379940065
https://www.gumtree.com.au/s-ad/lane-cove/tvs/samsung-40inch-lcd-tv-/1262968761,150.0,Lane Cove,40.0,Yesterday,Yesterday,Samsung,Used,LCD,40-49 in,1080p,,210.93890664523596
https://www.gumtree.com.au/s-ad/bonner/tvs/32-lcd-sharp-aquos-tv-in-good-working-condition-with-remote-control/1262968461,90.0,Bonner,32.0,Yesterday,Yesterday,,Used,LCD,30-39 in,,,131.82067540123217
https://www.gumtree.com.au/s-ad/hemmant/tvs/32-teac-telivision/1262968357,50.0,Hemmant,32.0,Yesterday,Yesterday,TEAC,Used,LCD,30-39 in,1080p,,-27.96830460274721
https://www.gumtree.com.au/s-ad/glenfield/tvs/42-inch-lg-tv-with-wall-mount-250/1262968022,250.0,Glenfield,42.0,Yesterday,Yesterday,LG,Used,,40-49 in,,,228.84219574931484
https://www.gumtree.com.au/s-ad/hornsby/tvs/brand-new-lg-55inch-55un7300ptc-for-sale/1262967939,890.0,Hornsby,55.0,Yesterday,Yesterday,LG,New,LED,,,,642.8284896117561
https://www.gumtree.com.au/s-ad/ashfield/tvs/2010-sony-bravia-tv-42/1262967946,150.0,Ashfield,,Yesterday,Yesterday,Sony,Used,LCD,40-49 in,,,206.60447375036716
https://www.gumtree.com.au/s-ad/blackburn/tvs/apple-tv-gen-3-excellent-condition-with-remote/1262967871,139.0,Blackburn,,Yesterday,Yesterday,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/ormeau/tvs/samsung-55-inch-ua55d6400um-tv/1262967770,350.0,Ormeau,55.0,Yesterday,Yesterday,,Used,,,,,301.19694349379404
https://www.gumtree.com.au/s-ad/kincumber/tvs/television-55-in-uhd-led-bauhn/1262967749,225.0,Kincumber,,Yesterday,Yesterday,Other,Used,LED,50-60 in,,,187.457274126035
https://www.gumtree.com.au/s-ad/greenslopes/tvs/55-samsung-smart-led-tv-curved/1262967674,720.0,Greenslopes,55.0,Yesterday,Yesterday,Samsung,Used,LED,,,,418.86207780736925
https://www.gumtree.com.au/s-ad/ashfield/tvs/2010-snoy-bravia-42-tv/1262967400,150.0,Ashfield,,Yesterday,Yesterday,Sony,Used,LCD,40-49 in,,,206.60447375036716
https://www.gumtree.com.au/s-ad/baulkham-hills/tvs/lg-47-full-hd-3d-led-lcd-tv/1262967061,80.0,Baulkham Hills,47.0,Yesterday,Yesterday,LG,Used,LED LCD,40-49 in,1080p,,253.41810062700353
https://www.gumtree.com.au/s-ad/glen-iris/tvs/samsumg-50-inch-plasma-tv-ps50a650t1f/1262967059,170.0,Glen Iris,50.0,Yesterday,Yesterday,,Used,,,,,285.39331536222204
https://www.gumtree.com.au/s-ad/east-mackay/tvs/43-hisense-tv-4months-old-200/1262966673,200.0,East Mackay,,Yesterday,2020-12-06,Hisense,Used,,40-49 in,,,194.6939616026697
https://www.gumtree.com.au/s-ad/bruce/tvs/40-inch-lcd-tv-with-remote/1262966641,250.0,Bruce,40.0,Yesterday,Yesterday,,Used,LCD,,,,224.24432589697534
https://www.gumtree.com.au/s-ad/east-mackay/tvs/tv-43-hisense-4months-old-not-needed-300/1262966406,300.0,East Mackay,,Yesterday,2020-12-06,Hisense,Used,Other,40-49 in,,,384.97586635559475
https://www.gumtree.com.au/s-ad/hobart-cbd/tvs/tv-lcd-panasonic-hdtv/1262966318,30.0,Hobart CBD,,Yesterday,Yesterday,Panasonic,Used,LCD,30-39 in,,,71.13239203143534
https://www.gumtree.com.au/s-ad/glen-huntly/tvs/soniq-43-inch-led-tv-television-as-new/1262966284,190.0,Glen Huntly,43.0,Yesterday,Yesterday,SONIQ,New,LED,40-49 in,1080p,,484.0099491234018
https://www.gumtree.com.au/s-ad/hillsdale/tvs/gva-32-inch-full-hd-tv/1262964787,70.0,Hillsdale,32.0,Yesterday,Yesterday,Other,Used,LCD,30-39 in,1080p,,-47.61292925368319
https://www.gumtree.com.au/s-ad/craigieburn/tvs/hisense-65-inch-4k-tv-model-s8/1262964659,885.0,Craigieburn,65.0,Yesterday,Yesterday,Hisense,New,LED,50-60 in,2160p (4K),,962.6903154148195
https://www.gumtree.com.au/s-ad/corio/tvs/awa-small-digital-t-v-good-working-condition/1262964423,10.0,Corio,,Yesterday,Yesterday,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/forest-lake/tvs/32-inch-lcd-sony-tv-for-sale-125/1262964397,125.0,Forest Lake,32.0,Yesterday,Yesterday,Sony,Used,LCD,30-39 in,,,168.2464333550647
https://www.gumtree.com.au/s-ad/campsie/tvs/jvc-32-lcd-tv/1262964304,50.0,Campsie,,Yesterday,Yesterday,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/campsie/tvs/6-tvs-all-have-various-faults-most-turn-on/1262964266,250.0,Campsie,,Yesterday,Yesterday,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/campsie/tvs/2-sets-47-led-tv-with-remote/1262964221,250.0,Campsie,47.0,Yesterday,Yesterday,,Used,,,,,275.9111384832788
https://www.gumtree.com.au/s-ad/campsie/tvs/soniq-40-smart-tv-with-remote/1262964177,250.0,Campsie,,Yesterday,Yesterday,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/campsie/tvs/2-sets-47-smart-tv-with-remote/1262964148,300.0,Campsie,,Yesterday,Yesterday,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/sydney-city/tvs/19-inch-nutec-tv-used-works-no-remote-no-dvd-player-20/1262963730,20.0,Sydney City,19.0,Yesterday,Yesterday,Other,Used,,Less than 20 in,,,-26.486731782333322
https://www.gumtree.com.au/s-ad/earlwood/tvs/lg-50-inch-smart-television/1262962696,380.0,Earlwood,50.0,Yesterday,Yesterday,,Used,,,,,285.39331536222204
https://www.gumtree.com.au/s-ad/madeley/tvs/58-inch-samsung-3d-hd-smart-tv/1262961823,590.0,Madeley,58.0,Yesterday,Yesterday,,Used,,,,,310.6791203727372
https://www.gumtree.com.au/s-ad/ermington/tvs/looking-for-a-smart-tv-around-500-ono/1262960526,500.0,Ermington,,Yesterday,Yesterday,Other,New,Other,,,,534.4474713742813
https://www.gumtree.com.au/s-ad/south-perth/tvs/43-tcl-android-tv/1262960369,500.0,South Perth,43.0,Yesterday,Yesterday,TCL,Used,,,,,96.33494403379811
https://www.gumtree.com.au/s-ad/hurstville/tvs/55inch-samsung-tv-extras-can-offer-delivery-/1262960012,450.0,Hurstville,55.0,Yesterday,Yesterday,,Used,,,,,301.19694349379404
https://www.gumtree.com.au/s-ad/leda/tvs/21-inch-tv-with-built-in-in-dvd-player/1262959983,50.0,Leda,21.0,Yesterday,Yesterday,SONIQ,Used,LED,20-29 in,,,61.11962830511902
https://www.gumtree.com.au/s-ad/nakara/tvs/sony-tv-32-inch/1262959928,130.0,Nakara,32.0,Yesterday,Yesterday,Sony,Used,LCD,30-39 in,1080p,,137.8229477204703
https://www.gumtree.com.au/s-ad/carrara/tvs/hisense-50-inch-smart-4k-tv/1262959699,500.0,Carrara,50.0,Yesterday,Yesterday,Other,Used,Other,Other,Other,,735.3303435435548
https://www.gumtree.com.au/s-ad/struck-oil/tvs/32-led-hd-tv/1262959539,110.0,Struck Oil,32.0,Yesterday,Yesterday,Other,Used,LED,30-39 in,,,91.79391366032814
https://www.gumtree.com.au/s-ad/woolloongabba/tvs/very-good-32-inch-tv/1262959456,50.0,Woolloongabba,32.0,Yesterday,Yesterday,,Used,,,,,228.50025408856283
https://www.gumtree.com.au/s-ad/ferny-grove/tvs/fujitsu-plasma-tv-42inch-with-remote-control-and-stand-/1262959317,80.0,Ferny Grove,42.0,Yesterday,Yesterday,,Used,,,,,260.1075103517068
https://www.gumtree.com.au/s-ad/seaford/tvs/lg-42-full-hd-3d-smart-led-tv/1262958910,500.0,Seaford,42.0,Yesterday,2020-12-06,LG,Used,LED,40-49 in,1080p,,277.8603341920346
https://www.gumtree.com.au/s-ad/underwood/tvs/very-large-sharp-tv-70-inches-in-great-condition/1262958760,950.0,Underwood,70.0,Yesterday,Yesterday,,Used,,,,,348.60782788851003
https://www.gumtree.com.au/s-ad/wolli-creek/tvs/samsung-55-inch-curved-tv/1262958559,120.0,Wolli Creek,55.0,Yesterday,Yesterday,Samsung,Used,,,,,339.42045373005504
https://www.gumtree.com.au/s-ad/robina/tvs/soniq-32-hd-led-lcd-tv/1262958260,120.0,Robina,32.0,04/12/2020,04/12/2020,SONIQ,Used,LED LCD,30-39 in,,,121.03739675047876
https://www.gumtree.com.au/s-ad/woodlands/tvs/sony-kd55x9000b-55-inch-4k-ultra-hd-led-lcd-smart-3d-tv/1262958128,699.0,Woodlands,55.0,04/12/2020,2020-12-06,Sony,Used,LED LCD,50-60 in,,,413.0183400453361
https://www.gumtree.com.au/s-ad/bayswater/tvs/samsung-tv-40-/1262957767,50.0,Bayswater,40.0,04/12/2020,04/12/2020,Samsung,Used,,40-49 in,Other,,144.4648552721068
https://www.gumtree.com.au/s-ad/bayswater/tvs/samsung-tv-26-with-wall-stand/1262957554,50.0,Bayswater,26.0,04/12/2020,04/12/2020,Samsung,Used,LCD,20-29 in,,,85.68418362710236
https://www.gumtree.com.au/s-ad/bayswater/tvs/toshiba-tv-40-lcd/1262957299,190.0,Bayswater,40.0,04/12/2020,04/12/2020,Other,Used,LCD,40-49 in,,,54.12876302324844
https://www.gumtree.com.au/s-ad/perth/tvs/kogan-40-fhd-led-tv-series-7-gf7500-/1262957163,170.0,Perth,40.0,04/12/2020,04/12/2020,Kogan,New,LED,,,,406.03858833359556
https://www.gumtree.com.au/s-ad/cronulla/tvs/sony-tv-32-/1262956950,50.0,Cronulla,,04/12/2020,04/12/2020,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/mawson-lakes/tvs/42-led-lcd-panasonic-viera-slim-usb-excellent-condition-working/1262956918,210.0,Mawson Lakes,42.0,04/12/2020,04/12/2020,Panasonic,Used,LED LCD,,1080p,,215.86586496454623
https://www.gumtree.com.au/s-ad/sumner/tvs/samsung-48-tv/1262956661,100.0,Sumner,48.0,04/12/2020,04/12/2020,Samsung,Used,Plasma,40-49 in,,,214.83554237019928
https://www.gumtree.com.au/s-ad/potts-point/tvs/sanyo-32-tv/1262956394,70.0,Potts Point,32.0,04/12/2020,04/12/2020,,Used,,30-39 in,,,161.36240860333487
https://www.gumtree.com.au/s-ad/brentwood/tvs/panasonic-60inch-tv/1262956375,100.0,Brentwood,60.0,04/12/2020,04/12/2020,Panasonic,Used,,,,,263.98664949208876
https://www.gumtree.com.au/s-ad/southport/tvs/samsung-lcd-tv/1262956215,700.0,Southport,,04/12/2020,04/12/2020,Samsung,Used,LCD,30-39 in,1080i,Contactless trade,181.59704281451127
https://www.gumtree.com.au/s-ad/landsdale/tvs/tv-panasonic-50-inch-plasma-/1262956065,100.0,Landsdale,50.0,04/12/2020,2020-12-06,Panasonic,Used,Plasma,,,,151.02500510669574
https://www.gumtree.com.au/s-ad/the-gap/tvs/samsung-26-inch-lcd-tv/1262955676,40.0,The Gap,26.0,04/12/2020,04/12/2020,Samsung,Used,LCD,20-29 in,,,85.68418362710236
https://www.gumtree.com.au/s-ad/st-johns-park/tvs/brand-new-lg-84ub980t-84-4k-ultra-hd-smart-cinema-3d-premium-tv/1262955635,11000.0,St Johns Park,,04/12/2020,2020-12-06,,New,,,,,493.17568564167715
https://www.gumtree.com.au/s-ad/adelaide-cbd/tvs/rare-34cm-mitsubishi-retro-gaming-crt-tv/1262955598,45.0,Adelaide CBD,13.0,04/12/2020,04/12/2020,,Used,,,,Contactless trade,152.54513182508205
https://www.gumtree.com.au/s-ad/lilydale/tvs/32-80cm-hd-tv-gva/1262955109,40.0,Lilydale,32.0,04/12/2020,2020-12-06,,Used,,,,,228.50025408856283
https://www.gumtree.com.au/s-ad/cabramatta/tvs/sony-smart-tv-60-4k/1262955100,650.0,Cabramatta,60.0,04/12/2020,04/12/2020,Sony,Used,,,,,353.4263295791986
https://www.gumtree.com.au/s-ad/kinross/tvs/panasonic-50-tv-fully-working/1262954895,80.0,Kinross,50.0,04/12/2020,04/12/2020,,Used,,,,,285.39331536222204
https://www.gumtree.com.au/s-ad/noble-park/tvs/50-inch-4k-ultra-hd-led-linsar-smart-tv/1262954273,270.0,Noble Park,50.0,04/12/2020,2020-12-06,Other,Used,LED,50-60 in,2160p (4K),,498.9460066061162
https://www.gumtree.com.au/s-ad/thornlie/tvs/hisense-32-inch-smart-tv/1262953907,400.0,Thornlie,32.0,04/12/2020,04/12/2020,Hisense,New,LED LCD,30-39 in,,,467.88147637771226
https://www.gumtree.com.au/s-ad/canning-vale/tvs/-samsung-lcd-32-inch-tv-for-sale/1262953909,60.0,Canning Vale,32.0,04/12/2020,04/12/2020,Samsung,Used,LCD,,,,237.18203112272118
https://www.gumtree.com.au/s-ad/canterbury/tvs/lcd-samsung-television/1262953102,109.0,Canterbury,,04/12/2020,04/12/2020,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/south-fremantle/tvs/tv-panasonic-50-inch/1262952911,75.0,South Fremantle,50.0,04/12/2020,04/12/2020,Panasonic,Used,Plasma,50-60 in,1080p,Contactless trade,140.90006032559262
https://www.gumtree.com.au/s-ad/geebung/tvs/sanyo-46-tv/1262952826,250.0,Geebung,46.0,04/12/2020,04/12/2020,,Used,LCD,,,,243.20867965486173
https://www.gumtree.com.au/s-ad/bridgetown/tvs/sony-49-smart-tv/1262952758,300.0,Bridgetown,49.0,04/12/2020,04/12/2020,Sony,Used,LCD,40-49 in,1080p,,237.58768499963713
https://www.gumtree.com.au/s-ad/beckenham/tvs/sharp-pioneer-plasma-tvs-not-working/1262952526,,Beckenham,,04/12/2020,04/12/2020,,Used,Plasma,,,,139.47150472979428
https://www.gumtree.com.au/s-ad/allambie-heights/tvs/32-inch-flat-screen-vivid-tv/1262952507,30.0,Allambie Heights,32.0,04/12/2020,04/12/2020,,Used,,,,,228.50025408856283
https://www.gumtree.com.au/s-ad/mosman/tvs/43-panasonic-tv-4k/1262951972,750.0,Mosman,43.0,04/12/2020,04/12/2020,Panasonic,Used,,,,,210.25431384474393
https://www.gumtree.com.au/s-ad/southern-river/tvs/samsung-smart-tv-great-condition/1262951948,730.0,Southern River,,04/12/2020,04/12/2020,Samsung,Used,LED,50-60 in,1080p,,344.2674177480225
https://www.gumtree.com.au/s-ad/epping/tvs/32-inch-samsung-tv-with-remote-control/1262951676,69.0,Epping,32.0,04/12/2020,04/12/2020,Samsung,Used,LCD,30-39 in,,,170.04418563749323
https://www.gumtree.com.au/s-ad/north-willoughby/tvs/tv-and-stand-mini-sterio/1262950686,150.0,North Willoughby,,04/12/2020,04/12/2020,Sony,Used,LCD,50-60 in,1080p,,233.48630818617715
https://www.gumtree.com.au/s-ad/old-toongabbie/tvs/need-an-electrician-to-mount-tv/1262950223,85.0,Old Toongabbie,,04/12/2020,04/12/2020,Sony,Used,LCD,50-60 in,1080p,,233.48630818617715
https://www.gumtree.com.au/s-ad/dee-why/tvs/55-inch-4k-tcl-tv/1262949560,500.0,Dee Why,55.0,04/12/2020,04/12/2020,TCL,Used,,,,,134.2636515495709
https://www.gumtree.com.au/s-ad/marsfield/tvs/hisense-50-smart-tv/1262949456,400.0,Marsfield,,04/12/2020,04/12/2020,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/tingalpa/tvs/lg-plasma-television-42inch/1262949439,125.0,Tingalpa,42.0,04/12/2020,2020-12-06,LG,Used,Plasma,40-49 in,1080p,,117.0643219924714
https://www.gumtree.com.au/s-ad/northcote/tvs/toshiba-tv-television/1262949089,50.0,Northcote,,04/12/2020,04/12/2020,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/concord/tvs/tcl-50-inch-led-tv/1262948853,220.0,Concord,50.0,04/12/2020,2020-12-06,TCL,Used,LED,50-60 in,,,234.10152371231152
https://www.gumtree.com.au/s-ad/liverpool/tvs/samsung-tv-sensor/1262948805,30.0,Liverpool,,04/12/2020,04/12/2020,Samsung,New,,,,Contactless trade,515.4978605144311
https://www.gumtree.com.au/s-ad/alexander-heights/tvs/panasonic-tv/1262948630,150.0,Alexander Heights,,04/12/2020,2020-12-06,Panasonic,Used,,,,,167.81197071876602
https://www.gumtree.com.au/s-ad/canberra-city/tvs/lg-42-lcd-full-hd-t-v-remote-control-included/1262948483,50.0,Canberra City,42.0,04/12/2020,04/12/2020,LG,Used,LCD,40-49 in,1080p,,168.87697691261772
https://www.gumtree.com.au/s-ad/campsie/tvs/samsung-65-inch-qled-4k-uhd-smart-tv/1262948364,1200.0,Campsie,65.0,04/12/2020,04/12/2020,Samsung,Used,QLED,Other,,,1755.889203071762
https://www.gumtree.com.au/s-ad/sunnybank/tvs/samsung-55-suhd-4k-hdr-smart-tv/1262948086,575.0,Sunnybank,55.0,04/12/2020,04/12/2020,Samsung,Used,LED,50-60 in,2160p (4K),,701.9832639942701
https://www.gumtree.com.au/s-ad/springvale/tvs/sony-tv-in-excellent-condition/1262947872,399.0,Springvale,,04/12/2020,04/12/2020,Sony,Used,,50-60 in,,,293.45152702287425
https://www.gumtree.com.au/s-ad/carlisle/tvs/new-65-4-k-tv/1262947680,800.0,Carlisle,65.0,04/12/2020,04/12/2020,,New,,,,,605.1539925465718
https://www.gumtree.com.au/s-ad/boronia/tvs/tcl-l32d2700-32-led-lcd-1080p-hd-tv-60hz/1262947407,75.0,Boronia,32.0,04/12/2020,04/12/2020,TCL,Used,LED LCD,30-39 in,1080p,,3.2013934052284156
https://www.gumtree.com.au/s-ad/sunnybank/tvs/samsung-50-4k-ultra-hd-smart-tv/1262947347,550.0,Sunnybank,50.0,04/12/2020,04/12/2020,Samsung,Used,QLED,50-60 in,2160p (4K),,1456.4949922053918
https://www.gumtree.com.au/s-ad/macquarie-fields/tvs/led-samsung-tv-monitor/1262947269,70.0,Macquarie Fields,,04/12/2020,04/12/2020,Samsung,Used,LED,20-29 in,1080p,,175.53404779329173
https://www.gumtree.com.au/s-ad/rockingham/tvs/smart-tv-32-ini/1262947137,2.0,Rockingham,,04/12/2020,04/12/2020,Hisense,Used,,,,,215.79940545607568
https://www.gumtree.com.au/s-ad/woodville-park/tvs/small-flat-screen/1262946930,100.0,Woodville Park,,04/12/2020,04/12/2020,SONIQ,Used,LED,30-39 in,Other,,27.16962700073607
https://www.gumtree.com.au/s-ad/rosewater/tvs/50-inch-panasonic-plasma-tv/1262946523,120.0,Rosewater,50.0,04/12/2020,04/12/2020,Panasonic,Used,Plasma,50-60 in,,,187.2248813236942
https://www.gumtree.com.au/s-ad/raymond-terrace/tvs/black-hisense-33-inch-tv/1262946526,80.0,Raymond Terrace,33.0,04/12/2020,04/12/2020,Hisense,Used,,30-39 in,,,159.49664683368167
https://www.gumtree.com.au/s-ad/otago/tvs/samsung-led-lcd-55-inch-3d-tv/1262946067,300.0,Otago,55.0,04/12/2020,2020-12-06,Samsung,Used,LED LCD,50-60 in,1080p,,384.3926066931702
https://www.gumtree.com.au/s-ad/burwood/tvs/panasonic-th-p50xt50a-50-inch-hd-plasma-3d-tv/1262946014,250.0,Burwood,,04/12/2020,04/12/2020,Panasonic,Used,Plasma,50-60 in,,,122.65745881351546
https://www.gumtree.com.au/s-ad/canning-vale/tvs/hisense-50-smart-tv/1262945788,325.0,Canning Vale,50.0,04/12/2020,04/12/2020,,Used,,,,,285.39331536222204
https://www.gumtree.com.au/s-ad/murrumba-downs/tvs/lg-smart-4k-hdr-43-tv/1262945604,400.0,Murrumba Downs,,04/12/2020,04/12/2020,LG,Used,LED LCD,40-49 in,2160p (4K),,475.6776506002648
https://www.gumtree.com.au/s-ad/toormina/tvs/65-led-tv-10months-old/1262945354,400.0,Toormina,65.0,04/12/2020,2020-12-06,Other,Used,LED,Other,Other,,671.9009472626599
https://www.gumtree.com.au/s-ad/melton/tvs/samsung-50-plasma-tv/1262945313,300.0,Melton,50.0,04/12/2020,04/12/2020,Samsung,Used,Plasma,50-60 in,,,278.46231369323255
https://www.gumtree.com.au/s-ad/carrum/tvs/hisense-55-tv/1262944982,400.0,Carrum,55.0,04/12/2020,04/12/2020,Hisense,Used,,,,,296.1704560978264
https://www.gumtree.com.au/s-ad/officer/tvs/tv-toshiba-negotiable-/1262944798,80.0,Officer,,04/12/2020,2020-12-06,,Used,,,,,220.8258928520433
https://www.gumtree.com.au/s-ad/melbourne-cbd/tvs/samsung-46-inch-tv/1262943776,275.0,Melbourne CBD,46.0,04/12/2020,04/12/2020,Samsung,Used,LCD,40-49 in,,,260.32674603771676
https://www.gumtree.com.au/s-ad/chadstone/tvs/hisense-50-inch-4k-smart-tv/1262943485,380.0,Chadstone,50.0,04/12/2020,2020-12-06,Hisense,Used,LCD,50-60 in,2160p (4K),Contactless trade,518.0449455875455
https://www.gumtree.com.au/s-ad/dapto/tvs/panasonic-42-inch-smart-tv/1262943470,250.0,Dapto,42.0,04/12/2020,04/12/2020,Panasonic,Used,LED LCD,,1080p,,215.86586496454623
https://www.gumtree.com.au/s-ad/grenfell/tvs/55-inch-platinum-tv/1262943145,100.0,Grenfell,55.0,04/12/2020,04/12/2020,Other,Used,LCD,50-60 in,Other,,32.40569727854256
https://www.gumtree.com.au/s-ad/east-melbourne/tvs/samsung-dv-3-tv/1262941650,50.0,East Melbourne,,04/12/2020,04/12/2020,Samsung,Used,,,,,259.04940308830436
https://www.gumtree.com.au/s-ad/wilson/tvs/tv-42inch/1262941484,80.0,Wilson,42.0,04/12/2020,04/12/2020,,Used,,,,,260.1075103517068
https://www.gumtree.com.au/s-ad/eatons-hill/tvs/lg-tv-and-stand/1262940554,50.0,Eatons Hill,,04/12/2020,04/12/2020,LG,Used,,,,,210.66602210305732
https://www.gumtree.com.au/s-ad/kenwick/tvs/teac-tv-dvd-built-in/1262940542,200.0,Kenwick,,04/12/2020,04/12/2020,TEAC,Used,LED,30-39 in,,,103.76417707474457
https://www.gumtree.com.au/s-ad/salisbury-east/tvs/samsung-plasma-tv/1262940529,100.0,Salisbury East,,04/12/2020,04/12/2020,Samsung,Used,Plasma,50-60 in,Other,,87.45562097322747
https://www.gumtree.com.au/s-ad/chermside/tvs/lg-55-gx-4k-uhd-smart-gallery-oled-tv/1262939802,3000.0,Chermside,55.0,04/12/2020,04/12/2020,LG,Used,OLED,50-60 in,,,1247.6699411250604
https://www.gumtree.com.au/s-ad/charlestown/tvs/samsung-50-plasma-tv/1262939780,350.0,Charlestown,,04/12/2020,04/12/2020,Samsung,Used,Plasma,50-60 in,,,213.89489118305374
https://www.gumtree.com.au/s-ad/hallam/tvs/teac-49-inch-124-46-cm-smart-tv-4-ultra-hd/1262939304,350.0,Hallam,49.0,04/12/2020,04/12/2020,TEAC,Used,LED LCD,50-60 in,2160p (4K),,475.18404393413465
https://www.gumtree.com.au/s-ad/hallam/tvs/teac-55-inch-139-7-cm-tv-full-hd-le55beafhd/1262939171,450.0,Hallam,55.0,04/12/2020,04/12/2020,TEAC,Used,LED LCD,50-60 in,1080p,,216.80360208752424
https://www.gumtree.com.au/s-ad/ascot-vale/tvs/lg-32-with-remote-control/1262938761,65.0,Ascot Vale,32.0,04/12/2020,04/12/2020,LG,Used,,,,,218.34038333957687
https://www.gumtree.com.au/s-ad/revesby/tvs/wanted-moving-box-for-60inch-tv/1262938716,,Revesby,60.0,04/12/2020,04/12/2020,,Used,,,,,317.00057162536604
https://www.gumtree.com.au/s-ad/carlton/tvs/excellent-condition-awa-32-inch-lcd-full-hd-tv-with-remote-hdmi-enabl/1262938703,75.0,Carlton,,04/12/2020,04/12/2020,,Used,,,,,220.8258928520433
