Url,Price,Suburb,Date Listed,Last Edited,Brand,Condition,Display Technology,Screen Size,size_inch,Max. Resolution,COVID-19 Safety
https://www.gumtree.com.au/s-ad/sydney-city/tvs/19-inch-nutec-tv-used-works-no-remote-no-dvd-player-20/1262963730,20.0,Sydney City,Yesterday,Yesterday,Other,Used,,Less than 20 in,19.0,,
https://www.gumtree.com.au/s-ad/earlwood/tvs/lg-50-inch-smart-television/1262962696,380.0,Earlwood,Yesterday,Yesterday,,Used,,,50.0,,
https://www.gumtree.com.au/s-ad/madeley/tvs/58-inch-samsung-3d-hd-smart-tv/1262961823,590.0,Madeley,Yesterday,Yesterday,,Used,,,58.0,,
https://www.gumtree.com.au/s-ad/ermington/tvs/looking-for-a-smart-tv-around-500-ono/1262960526,500.0,Ermington,Yesterday,Yesterday,Other,New,Other,,,,
https://www.gumtree.com.au/s-ad/south-perth/tvs/43-tcl-android-tv/1262960369,500.0,South Perth,Yesterday,Yesterday,TCL,Used,,,43.0,,
https://www.gumtree.com.au/s-ad/hurstville/tvs/55inch-samsung-tv-extras-can-offer-delivery-/1262960012,450.0,Hurstville,Yesterday,Yesterday,,Used,,,55.0,,
https://www.gumtree.com.au/s-ad/leda/tvs/21-inch-tv-with-built-in-in-dvd-player/1262959983,50.0,Leda,Yesterday,Yesterday,SONIQ,Used,LED,20-29 in,21.0,,
https://www.gumtree.com.au/s-ad/nakara/tvs/sony-tv-32-inch/1262959928,130.0,Nakara,Yesterday,Yesterday,Sony,Used,LCD,30-39 in,32.0,1080p,
https://www.gumtree.com.au/s-ad/carrara/tvs/hisense-50-inch-smart-4k-tv/1262959699,500.0,Carrara,Yesterday,Yesterday,Other,Used,Other,Other,50.0,Other,
https://www.gumtree.com.au/s-ad/struck-oil/tvs/32-led-hd-tv/1262959539,110.0,Struck Oil,Yesterday,Yesterday,Other,Used,LED,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/woolloongabba/tvs/very-good-32-inch-tv/1262959456,50.0,Woolloongabba,Yesterday,Yesterday,,Used,,,32.0,,
https://www.gumtree.com.au/s-ad/ferny-grove/tvs/fujitsu-plasma-tv-42inch-with-remote-control-and-stand-/1262959317,80.0,Ferny Grove,Yesterday,Yesterday,,Used,,,42.0,,
https://www.gumtree.com.au/s-ad/seaford/tvs/lg-42-full-hd-3d-smart-led-tv/1262958910,500.0,Seaford,Yesterday,2020-12-06,LG,Used,LED,40-49 in,42.0,1080p,
https://www.gumtree.com.au/s-ad/underwood/tvs/very-large-sharp-tv-70-inches-in-great-condition/1262958760,950.0,Underwood,Yesterday,Yesterday,,Used,,,70.0,,
https://www.gumtree.com.au/s-ad/wolli-creek/tvs/samsung-55-inch-curved-tv/1262958559,120.0,Wolli Creek,Yesterday,Yesterday,Samsung,Used,,,55.0,,
https://www.gumtree.com.au/s-ad/robina/tvs/soniq-32-hd-led-lcd-tv/1262958260,120.0,Robina,04/12/2020,04/12/2020,SONIQ,Used,LED LCD,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/woodlands/tvs/sony-kd55x9000b-55-inch-4k-ultra-hd-led-lcd-smart-3d-tv/1262958128,699.0,Woodlands,04/12/2020,2020-12-06,Sony,Used,LED LCD,50-60 in,55.0,,
https://www.gumtree.com.au/s-ad/bayswater/tvs/samsung-tv-40-/1262957767,50.0,Bayswater,04/12/2020,04/12/2020,Samsung,Used,,40-49 in,40.0,Other,
https://www.gumtree.com.au/s-ad/bayswater/tvs/samsung-tv-26-with-wall-stand/1262957554,50.0,Bayswater,04/12/2020,04/12/2020,Samsung,Used,LCD,20-29 in,26.0,,
https://www.gumtree.com.au/s-ad/bayswater/tvs/toshiba-tv-40-lcd/1262957299,190.0,Bayswater,04/12/2020,04/12/2020,Other,Used,LCD,40-49 in,40.0,,
https://www.gumtree.com.au/s-ad/perth/tvs/kogan-40-fhd-led-tv-series-7-gf7500-/1262957163,170.0,Perth,04/12/2020,04/12/2020,Kogan,New,LED,,40.0,,
https://www.gumtree.com.au/s-ad/cronulla/tvs/sony-tv-32-/1262956950,50.0,Cronulla,04/12/2020,04/12/2020,,Used,,,,,
https://www.gumtree.com.au/s-ad/mawson-lakes/tvs/42-led-lcd-panasonic-viera-slim-usb-excellent-condition-working/1262956918,210.0,Mawson Lakes,04/12/2020,04/12/2020,Panasonic,Used,LED LCD,,42.0,1080p,
https://www.gumtree.com.au/s-ad/sumner/tvs/samsung-48-tv/1262956661,100.0,Sumner,04/12/2020,04/12/2020,Samsung,Used,Plasma,40-49 in,48.0,,
https://www.gumtree.com.au/s-ad/potts-point/tvs/sanyo-32-tv/1262956394,70.0,Potts Point,04/12/2020,04/12/2020,,Used,,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/brentwood/tvs/panasonic-60inch-tv/1262956375,100.0,Brentwood,04/12/2020,04/12/2020,Panasonic,Used,,,60.0,,
https://www.gumtree.com.au/s-ad/southport/tvs/samsung-lcd-tv/1262956215,700.0,Southport,04/12/2020,04/12/2020,Samsung,Used,LCD,30-39 in,,1080i,Contactless trade
https://www.gumtree.com.au/s-ad/landsdale/tvs/tv-panasonic-50-inch-plasma-/1262956065,100.0,Landsdale,04/12/2020,2020-12-06,Panasonic,Used,Plasma,,50.0,,
https://www.gumtree.com.au/s-ad/the-gap/tvs/samsung-26-inch-lcd-tv/1262955676,40.0,The Gap,04/12/2020,04/12/2020,Samsung,Used,LCD,20-29 in,26.0,,
https://www.gumtree.com.au/s-ad/st-johns-park/tvs/brand-new-lg-84ub980t-84-4k-ultra-hd-smart-cinema-3d-premium-tv/1262955635,11000.0,St Johns Park,04/12/2020,2020-12-06,,New,,,,,
https://www.gumtree.com.au/s-ad/adelaide-cbd/tvs/rare-34cm-mitsubishi-retro-gaming-crt-tv/1262955598,45.0,Adelaide CBD,04/12/2020,04/12/2020,,Used,,,13.0,,Contactless trade
https://www.gumtree.com.au/s-ad/lilydale/tvs/32-80cm-hd-tv-gva/1262955109,40.0,Lilydale,04/12/2020,2020-12-06,,Used,,,32.0,,
https://www.gumtree.com.au/s-ad/cabramatta/tvs/sony-smart-tv-60-4k/1262955100,650.0,Cabramatta,04/12/2020,04/12/2020,Sony,Used,,,60.0,,
https://www.gumtree.com.au/s-ad/kinross/tvs/panasonic-50-tv-fully-working/1262954895,80.0,Kinross,04/12/2020,04/12/2020,,Used,,,50.0,,
https://www.gumtree.com.au/s-ad/noble-park/tvs/50-inch-4k-ultra-hd-led-linsar-smart-tv/1262954273,270.0,Noble Park,04/12/2020,2020-12-06,Other,Used,LED,50-60 in,50.0,2160p (4K),
https://www.gumtree.com.au/s-ad/thornlie/tvs/hisense-32-inch-smart-tv/1262953907,400.0,Thornlie,04/12/2020,04/12/2020,Hisense,New,LED LCD,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/canning-vale/tvs/-samsung-lcd-32-inch-tv-for-sale/1262953909,60.0,Canning Vale,04/12/2020,04/12/2020,Samsung,Used,LCD,,32.0,,
https://www.gumtree.com.au/s-ad/canterbury/tvs/lcd-samsung-television/1262953102,109.0,Canterbury,04/12/2020,04/12/2020,,Used,,,,,
https://www.gumtree.com.au/s-ad/south-fremantle/tvs/tv-panasonic-50-inch/1262952911,75.0,South Fremantle,04/12/2020,04/12/2020,Panasonic,Used,Plasma,50-60 in,50.0,1080p,Contactless trade
https://www.gumtree.com.au/s-ad/geebung/tvs/sanyo-46-tv/1262952826,250.0,Geebung,04/12/2020,04/12/2020,,Used,LCD,,46.0,,
https://www.gumtree.com.au/s-ad/bridgetown/tvs/sony-49-smart-tv/1262952758,300.0,Bridgetown,04/12/2020,04/12/2020,Sony,Used,LCD,40-49 in,49.0,1080p,
https://www.gumtree.com.au/s-ad/beckenham/tvs/sharp-pioneer-plasma-tvs-not-working/1262952526,,Beckenham,04/12/2020,04/12/2020,,Used,Plasma,,,,
https://www.gumtree.com.au/s-ad/allambie-heights/tvs/32-inch-flat-screen-vivid-tv/1262952507,30.0,Allambie Heights,04/12/2020,04/12/2020,,Used,,,32.0,,
https://www.gumtree.com.au/s-ad/mosman/tvs/43-panasonic-tv-4k/1262951972,750.0,Mosman,04/12/2020,04/12/2020,Panasonic,Used,,,43.0,,
https://www.gumtree.com.au/s-ad/southern-river/tvs/samsung-smart-tv-great-condition/1262951948,730.0,Southern River,04/12/2020,04/12/2020,Samsung,Used,LED,50-60 in,,1080p,
https://www.gumtree.com.au/s-ad/epping/tvs/32-inch-samsung-tv-with-remote-control/1262951676,69.0,Epping,04/12/2020,04/12/2020,Samsung,Used,LCD,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/north-willoughby/tvs/tv-and-stand-mini-sterio/1262950686,150.0,North Willoughby,04/12/2020,04/12/2020,Sony,Used,LCD,50-60 in,,1080p,
https://www.gumtree.com.au/s-ad/old-toongabbie/tvs/need-an-electrician-to-mount-tv/1262950223,85.0,Old Toongabbie,04/12/2020,04/12/2020,Sony,Used,LCD,50-60 in,,1080p,
https://www.gumtree.com.au/s-ad/dee-why/tvs/55-inch-4k-tcl-tv/1262949560,500.0,Dee Why,04/12/2020,04/12/2020,TCL,Used,,,55.0,,
https://www.gumtree.com.au/s-ad/marsfield/tvs/hisense-50-smart-tv/1262949456,400.0,Marsfield,04/12/2020,04/12/2020,,Used,,,,,
https://www.gumtree.com.au/s-ad/tingalpa/tvs/lg-plasma-television-42inch/1262949439,125.0,Tingalpa,04/12/2020,2020-12-06,LG,Used,Plasma,40-49 in,42.0,1080p,
https://www.gumtree.com.au/s-ad/northcote/tvs/toshiba-tv-television/1262949089,50.0,Northcote,04/12/2020,04/12/2020,,Used,,,,,
https://www.gumtree.com.au/s-ad/concord/tvs/tcl-50-inch-led-tv/1262948853,220.0,Concord,04/12/2020,2020-12-06,TCL,Used,LED,50-60 in,50.0,,
https://www.gumtree.com.au/s-ad/liverpool/tvs/samsung-tv-sensor/1262948805,30.0,Liverpool,04/12/2020,04/12/2020,Samsung,New,,,,,Contactless trade
https://www.gumtree.com.au/s-ad/alexander-heights/tvs/panasonic-tv/1262948630,150.0,Alexander Heights,04/12/2020,2020-12-06,Panasonic,Used,,,,,
https://www.gumtree.com.au/s-ad/canberra-city/tvs/lg-42-lcd-full-hd-t-v-remote-control-included/1262948483,50.0,Canberra City,04/12/2020,04/12/2020,LG,Used,LCD,40-49 in,42.0,1080p,
https://www.gumtree.com.au/s-ad/campsie/tvs/samsung-65-inch-qled-4k-uhd-smart-tv/1262948364,1200.0,Campsie,04/12/2020,04/12/2020,Samsung,Used,QLED,Other,65.0,,
https://www.gumtree.com.au/s-ad/sunnybank/tvs/samsung-55-suhd-4k-hdr-smart-tv/1262948086,575.0,Sunnybank,04/12/2020,04/12/2020,Samsung,Used,LED,50-60 in,55.0,2160p (4K),
https://www.gumtree.com.au/s-ad/springvale/tvs/sony-tv-in-excellent-condition/1262947872,399.0,Springvale,04/12/2020,04/12/2020,Sony,Used,,50-60 in,,,
https://www.gumtree.com.au/s-ad/carlisle/tvs/new-65-4-k-tv/1262947680,800.0,Carlisle,04/12/2020,04/12/2020,,New,,,65.0,,
https://www.gumtree.com.au/s-ad/boronia/tvs/tcl-l32d2700-32-led-lcd-1080p-hd-tv-60hz/1262947407,75.0,Boronia,04/12/2020,04/12/2020,TCL,Used,LED LCD,30-39 in,32.0,1080p,
https://www.gumtree.com.au/s-ad/sunnybank/tvs/samsung-50-4k-ultra-hd-smart-tv/1262947347,550.0,Sunnybank,04/12/2020,04/12/2020,Samsung,Used,QLED,50-60 in,50.0,2160p (4K),
https://www.gumtree.com.au/s-ad/macquarie-fields/tvs/led-samsung-tv-monitor/1262947269,70.0,Macquarie Fields,04/12/2020,04/12/2020,Samsung,Used,LED,20-29 in,,1080p,
https://www.gumtree.com.au/s-ad/macquarie-fields/tvs/led-samsung-tv-monitor/1262947269,70.0,Macquarie Fields,04/12/2020,04/12/2020,Samsung,Used,LED,20-29 in,,1080p,
https://www.gumtree.com.au/s-ad/rockingham/tvs/smart-tv-32-ini/1262947137,2.0,Rockingham,04/12/2020,04/12/2020,Hisense,Used,,,,,
https://www.gumtree.com.au/s-ad/woodville-park/tvs/small-flat-screen/1262946930,100.0,Woodville Park,04/12/2020,04/12/2020,SONIQ,Used,LED,30-39 in,,Other,
https://www.gumtree.com.au/s-ad/rosewater/tvs/50-inch-panasonic-plasma-tv/1262946523,120.0,Rosewater,04/12/2020,04/12/2020,Panasonic,Used,Plasma,50-60 in,50.0,,
https://www.gumtree.com.au/s-ad/raymond-terrace/tvs/black-hisense-33-inch-tv/1262946526,80.0,Raymond Terrace,04/12/2020,04/12/2020,Hisense,Used,,30-39 in,33.0,,
https://www.gumtree.com.au/s-ad/otago/tvs/samsung-led-lcd-55-inch-3d-tv/1262946067,300.0,Otago,04/12/2020,2020-12-06,Samsung,Used,LED LCD,50-60 in,55.0,1080p,
https://www.gumtree.com.au/s-ad/burwood/tvs/panasonic-th-p50xt50a-50-inch-hd-plasma-3d-tv/1262946014,250.0,Burwood,04/12/2020,04/12/2020,Panasonic,Used,Plasma,50-60 in,,,
https://www.gumtree.com.au/s-ad/canning-vale/tvs/hisense-50-smart-tv/1262945788,325.0,Canning Vale,04/12/2020,04/12/2020,,Used,,,50.0,,
https://www.gumtree.com.au/s-ad/murrumba-downs/tvs/lg-smart-4k-hdr-43-tv/1262945604,400.0,Murrumba Downs,04/12/2020,04/12/2020,LG,Used,LED LCD,40-49 in,,2160p (4K),
https://www.gumtree.com.au/s-ad/toormina/tvs/65-led-tv-10months-old/1262945354,400.0,Toormina,04/12/2020,2020-12-06,Other,Used,LED,Other,65.0,Other,
https://www.gumtree.com.au/s-ad/melton/tvs/samsung-50-plasma-tv/1262945313,300.0,Melton,04/12/2020,04/12/2020,Samsung,Used,Plasma,50-60 in,50.0,,
https://www.gumtree.com.au/s-ad/carrum/tvs/hisense-55-tv/1262944982,400.0,Carrum,04/12/2020,04/12/2020,Hisense,Used,,,55.0,,
https://www.gumtree.com.au/s-ad/officer/tvs/tv-toshiba-negotiable-/1262944798,80.0,Officer,04/12/2020,2020-12-06,,Used,,,,,
https://www.gumtree.com.au/s-ad/melbourne-cbd/tvs/samsung-46-inch-tv/1262943776,275.0,Melbourne CBD,04/12/2020,04/12/2020,Samsung,Used,LCD,40-49 in,46.0,,
https://www.gumtree.com.au/s-ad/chadstone/tvs/hisense-50-inch-4k-smart-tv/1262943485,380.0,Chadstone,04/12/2020,2020-12-06,Hisense,Used,LCD,50-60 in,50.0,2160p (4K),Contactless trade
https://www.gumtree.com.au/s-ad/dapto/tvs/panasonic-42-inch-smart-tv/1262943470,250.0,Dapto,04/12/2020,04/12/2020,Panasonic,Used,LED LCD,,42.0,1080p,
https://www.gumtree.com.au/s-ad/grenfell/tvs/55-inch-platinum-tv/1262943145,100.0,Grenfell,04/12/2020,04/12/2020,Other,Used,LCD,50-60 in,55.0,Other,
https://www.gumtree.com.au/s-ad/east-melbourne/tvs/samsung-dv-3-tv/1262941650,50.0,East Melbourne,04/12/2020,04/12/2020,Samsung,Used,,,,,
https://www.gumtree.com.au/s-ad/wilson/tvs/tv-42inch/1262941484,80.0,Wilson,04/12/2020,04/12/2020,,Used,,,42.0,,
https://www.gumtree.com.au/s-ad/eatons-hill/tvs/lg-tv-and-stand/1262940554,50.0,Eatons Hill,04/12/2020,04/12/2020,LG,Used,,,,,
https://www.gumtree.com.au/s-ad/kenwick/tvs/teac-tv-dvd-built-in/1262940542,200.0,Kenwick,04/12/2020,04/12/2020,TEAC,Used,LED,30-39 in,,,
https://www.gumtree.com.au/s-ad/salisbury-east/tvs/samsung-plasma-tv/1262940529,100.0,Salisbury East,04/12/2020,04/12/2020,Samsung,Used,Plasma,50-60 in,,Other,
https://www.gumtree.com.au/s-ad/chermside/tvs/lg-55-gx-4k-uhd-smart-gallery-oled-tv/1262939802,3000.0,Chermside,04/12/2020,04/12/2020,LG,Used,OLED,50-60 in,55.0,,
https://www.gumtree.com.au/s-ad/charlestown/tvs/samsung-50-plasma-tv/1262939780,350.0,Charlestown,04/12/2020,04/12/2020,Samsung,Used,Plasma,50-60 in,,,
https://www.gumtree.com.au/s-ad/hallam/tvs/teac-49-inch-124-46-cm-smart-tv-4-ultra-hd/1262939304,350.0,Hallam,04/12/2020,04/12/2020,TEAC,Used,LED LCD,50-60 in,49.0,2160p (4K),
https://www.gumtree.com.au/s-ad/hallam/tvs/teac-55-inch-139-7-cm-tv-full-hd-le55beafhd/1262939171,450.0,Hallam,04/12/2020,04/12/2020,TEAC,Used,LED LCD,50-60 in,55.0,1080p,
https://www.gumtree.com.au/s-ad/ascot-vale/tvs/lg-32-with-remote-control/1262938761,65.0,Ascot Vale,04/12/2020,04/12/2020,LG,Used,,,32.0,,
https://www.gumtree.com.au/s-ad/revesby/tvs/wanted-moving-box-for-60inch-tv/1262938716,,Revesby,04/12/2020,04/12/2020,,Used,,,60.0,,
https://www.gumtree.com.au/s-ad/carlton/tvs/excellent-condition-awa-32-inch-lcd-full-hd-tv-with-remote-hdmi-enabl/1262938703,75.0,Carlton,04/12/2020,04/12/2020,,Used,,,,,
https://www.gumtree.com.au/s-ad/hampton-park/tvs/65-inch-uhd-4k-smart-tv/1262937672,550.0,Hampton Park,04/12/2020,04/12/2020,Other,New,LED,Other,65.0,2160p (4K),
https://www.gumtree.com.au/s-ad/stirling/tvs/sony-bravia-55-inch-hd-lcd-smart-tv-with-manual/1262937136,460.0,Stirling,04/12/2020,2020-12-06,Sony,Used,LCD,,55.0,,
https://www.gumtree.com.au/s-ad/airport-west/tvs/kogan-50-smart-hdr-4k-led-tv-series-8-lu8010-delivery-available-/1254220507,295.0,Airport West,04/12/2020,04/12/2020,,New,,,50.0,,
https://www.gumtree.com.au/s-ad/airport-west/tvs/kogan-32-smart-led-tv-android-tvTM-series-9-free-shipping/1245890582,195.0,Airport West,04/12/2020,04/12/2020,Kogan,New,,,32.0,,
https://www.gumtree.com.au/s-ad/airport-west/tvs/kogan-50-4k-uhd-hdr-led-tv-delivery-available-/1244898296,250.0,Airport West,04/12/2020,04/12/2020,,New,,,50.0,,
https://www.gumtree.com.au/s-ad/airport-west/tvs/kogan-75-xu9210-4k-uhd-led-smart-android-tv/1260171253,1199.0,Airport West,04/12/2020,04/12/2020,,New,,,,,
https://www.gumtree.com.au/s-ad/airport-west/tvs/kogan-40-smart-android-full-hd-led-tv-series-9-shipping-avaliable-/1254144036,249.0,Airport West,04/12/2020,04/12/2020,,New,,,40.0,,
https://www.gumtree.com.au/s-ad/surfers-paradise/tvs/samsung-plasma-65inch/1262936558,200.0,Surfers Paradise,04/12/2020,Yesterday,Samsung,Used,Plasma,,65.0,,
https://www.gumtree.com.au/s-ad/moana/tvs/lg-55-curved-oled-tv-soundbar/1262936412,1000.0,Moana,04/12/2020,Yesterday,LG,Used,OLED,50-60 in,,Other,
https://www.gumtree.com.au/s-ad/murdoch/tvs/good-condition-23-8-inch-full-hd-led-tv-with-built-in-dvd-player/1262936168,20.0,Murdoch,04/12/2020,04/12/2020,Other,Used,LED,20-29 in,23.0,1080p,
https://www.gumtree.com.au/s-ad/east-cannington/tvs/bush-lcd-tv-monitor22-/1262936167,25.0,East Cannington,04/12/2020,04/12/2020,,Used,LCD,20-29 in,,,Contactless trade
https://www.gumtree.com.au/s-ad/elwood/tvs/lg-tv-40-/1262936108,70.0,Elwood,04/12/2020,2020-12-06,LG,Used,,,40.0,,
https://www.gumtree.com.au/s-ad/south-penrith/tvs/35-sharp-tv/1262936089,100.0,South Penrith,04/12/2020,04/12/2020,,Used,,30-39 in,35.0,1080p,
https://www.gumtree.com.au/s-ad/kelmscott/tvs/tv-awa-24-inch/1262936048,75.0,Kelmscott,04/12/2020,04/12/2020,,Used,,,24.0,,
https://www.gumtree.com.au/s-ad/craigieburn/tvs/sony-40-cx520-series-full-hd-bravia-lcd-tv/1262935906,300.0,Craigieburn,04/12/2020,04/12/2020,Sony,Used,LCD,40-49 in,,,Contactless trade
https://www.gumtree.com.au/s-ad/craigieburn/tvs/sony-40-cx520-series-full-hd-bravia-lcd-tv/1262935906,300.0,Craigieburn,04/12/2020,04/12/2020,Sony,Used,LCD,40-49 in,,,Contactless trade
https://www.gumtree.com.au/s-ad/mossy-point/tvs/jvc-led-tv-50-inch-127cn-/1262935627,150.0,Mossy Point,04/12/2020,04/12/2020,JVC,Used,LED,50-60 in,50.0,1080p,Contactless trade
https://www.gumtree.com.au/s-ad/kelmscott/tvs/tv-tcl-32-inch/1262935561,120.0,Kelmscott,04/12/2020,04/12/2020,TCL,Used,,,32.0,,
https://www.gumtree.com.au/s-ad/blackett/tvs/samsung-51-plasma-tv/1262935435,200.0,Blackett,04/12/2020,04/12/2020,Samsung,Used,Plasma,,51.0,,
https://www.gumtree.com.au/s-ad/east-cannington/tvs/teac-lcd-tv-26-/1262935383,30.0,East Cannington,04/12/2020,04/12/2020,TEAC,Used,LCD,20-29 in,,,Contactless trade
https://www.gumtree.com.au/s-ad/east-melbourne/tvs/sonia-bravia-lcd-tv-about-8-years-old-pick-up-camberwell-/1262935343,150.0,East Melbourne,04/12/2020,04/12/2020,,Used,LCD,40-49 in,,,
https://www.gumtree.com.au/s-ad/bruce/tvs/sony-bravia-kd55x8500-led-4k-smart-tv-immaculate/1262935040,700.0,Bruce,04/12/2020,04/12/2020,Sony,Used,LED LCD,50-60 in,,2160p (4K),
https://www.gumtree.com.au/s-ad/catalina/tvs/wanted-43-4k-tv/1262935009,,Catalina,04/12/2020,04/12/2020,,Used,,,43.0,,
https://www.gumtree.com.au/s-ad/kelmscott/tvs/tv-awa-24-inch-no-remote/1262934951,60.0,Kelmscott,04/12/2020,04/12/2020,,Used,,,24.0,,
https://www.gumtree.com.au/s-ad/east-cannington/tvs/samsung-lcd-tv-32-/1262934893,60.0,East Cannington,04/12/2020,2020-12-06,Samsung,Used,LCD,30-39 in,,,
https://www.gumtree.com.au/s-ad/glenelg/tvs/hisense-series-7-led-tv-55-inch/1262934544,700.0,Glenelg,04/12/2020,2020-12-06,,Used,,,55.0,,
https://www.gumtree.com.au/s-ad/padbury/tvs/40-full-hd-led-lcdtv/1262934348,175.0,Padbury,04/12/2020,04/12/2020,Samsung,Used,LED,40-49 in,40.0,1080p,
https://www.gumtree.com.au/s-ad/bibra-lake/tvs/konka-65-663-series-uhd-led-smart-tv-rrp-2999-model-udl65mp663ants/1262933880,1500.0,Bibra Lake,04/12/2020,04/12/2020,Other,New,LED,Other,65.0,Other,Contactless trade
https://www.gumtree.com.au/s-ad/gordon/tvs/samsung-flat-screen-smart-tv-120v/1262933586,30.0,Gordon,04/12/2020,04/12/2020,,Used,,,,,
https://www.gumtree.com.au/s-ad/ryde/tvs/samsung-32-inch-tv-not-smart-tv-/1262933193,40.0,Ryde,04/12/2020,04/12/2020,Samsung,Used,LCD,30-39 in,32.0,768p,Contactless trade
https://www.gumtree.com.au/s-ad/maribyrnong/tvs/lg-60inch-4k-smart-uhd-tv-in-a-superb-condition/1262933091,800.0,Maribyrnong,04/12/2020,04/12/2020,LG,Used,LED LCD,50-60 in,60.0,2160p (4K),
https://www.gumtree.com.au/s-ad/taylors-lakes/tvs/panasonic-viera-42-inch-plasma-tv-with-set-top-box/1262932819,45.0,Taylors Lakes,04/12/2020,2020-12-06,Panasonic,Used,Plasma,40-49 in,42.0,,
https://www.gumtree.com.au/s-ad/underwood/tvs/hisense-58inch-uhd-4k-tv-58s5/1262932686,745.0,Underwood,04/12/2020,04/12/2020,,New,,,58.0,,
https://www.gumtree.com.au/s-ad/wheelers-hill/tvs/sharp-55-inch-led-tv/1262932548,100.0,Wheelers Hill,04/12/2020,04/12/2020,Other,Used,LED,50-60 in,55.0,,
https://www.gumtree.com.au/s-ad/underwood/tvs/hisense-50inch-uhd-4k-tv-50s8/1262932406,728.0,Underwood,04/12/2020,04/12/2020,,New,,,50.0,,
https://www.gumtree.com.au/s-ad/cherrybrook/tvs/sony-bravia-32-inch-1080p-full-hd-tv-kdl-32ex400-/1262932363,100.0,Cherrybrook,04/12/2020,04/12/2020,,Used,,,32.0,,
https://www.gumtree.com.au/s-ad/underwood/tvs/chiq-58-inch-uhd-smart-led-tv-u58h10/1262932013,729.0,Underwood,04/12/2020,04/12/2020,,New,,,58.0,,
https://www.gumtree.com.au/s-ad/south-yarra/tvs/sony-kdl-43w750d-top-quality-43-inch-smart-tv-like-new-/1262931906,375.0,South Yarra,04/12/2020,2020-12-06,Sony,Used,LED,,,,
https://www.gumtree.com.au/s-ad/underwood/tvs/tcl-50inch-4k-ultra-hd-smart-led-lcd-tv-50p715/1262931707,725.0,Underwood,04/12/2020,04/12/2020,,New,,,50.0,,
https://www.gumtree.com.au/s-ad/bankstown/tvs/tv-hisense-65inch-tv-tv-unit-samsung-surround-system/1262931665,600.0,Bankstown,04/12/2020,2020-12-06,Samsung,Used,LED,,65.0,,
https://www.gumtree.com.au/s-ad/carlingford/tvs/lg-tv/1262931580,50.0,Carlingford,04/12/2020,04/12/2020,LG,Used,,40-49 in,,,
https://www.gumtree.com.au/s-ad/monterey/tvs/samsung-32-lcd-tv-works-great-no-remote/1262931439,20.0,Monterey,04/12/2020,04/12/2020,,Used,,,32.0,,
https://www.gumtree.com.au/s-ad/bellbird-park/tvs/blaupunkt-flatscreen-tv-with-amazon-fire/1262931302,300.0,Bellbird Park,04/12/2020,04/12/2020,,Used,,,,,
https://www.gumtree.com.au/s-ad/west-moonah/tvs/lg-32-tv-remote-and-antenna/1262931218,65.0,West Moonah,04/12/2020,2020-12-06,LG,Used,LED,,32.0,1080p,
https://www.gumtree.com.au/s-ad/mount-barker/tvs/hisense-32-hd-led-lcd-tv/1262931189,160.0,Mount Barker,04/12/2020,04/12/2020,Hisense,Used,LED LCD,,32.0,,
https://www.gumtree.com.au/s-ad/bondi-beach/tvs/sony-bravia-tv-40inch-with-remote/1262931076,100.0,Bondi Beach,04/12/2020,04/12/2020,Sony,Used,,40-49 in,40.0,,
https://www.gumtree.com.au/s-ad/woodlands/tvs/television-panasonic-32inch-80cm-good-working-order/1262930622,100.0,Woodlands,04/12/2020,04/12/2020,Panasonic,Used,LCD,30-39 in,32.0,,
https://www.gumtree.com.au/s-ad/cherrybrook/tvs/samsung-series-8-40inch-tv-720p-la40r81bd-/1262929715,70.0,Cherrybrook,04/12/2020,04/12/2020,Samsung,Used,,40-49 in,40.0,720p,
https://www.gumtree.com.au/s-ad/figtree/tvs/tv-32in-sony-excellent-condition/1262929327,70.0,Figtree,04/12/2020,2020-12-06,Sony,Used,,,,,
https://www.gumtree.com.au/s-ad/mount-lawley/tvs/jvc-32-inch-lcd-tv/1262929252,180.0,Mount Lawley,04/12/2020,04/12/2020,JVC,Used,LCD,30-39 in,32.0,1080p,
https://www.gumtree.com.au/s-ad/whittington/tvs/hisense-75-inch-uhd-4k-tv-sold-pending-pickup-/1262929141,800.0,Whittington,04/12/2020,04/12/2020,Hisense,Used,,Other,75.0,,
https://www.gumtree.com.au/s-ad/goonellabah/tvs/lg-lcd-44-widescreen-tv-for-free/1262929118,,Goonellabah,04/12/2020,04/12/2020,LG,Used,LCD,40-49 in,44.0,,Contactless trade
https://www.gumtree.com.au/s-ad/huntingdale/tvs/ffalcon-32f1-32-hd-led-tv/1262929026,140.0,Huntingdale,04/12/2020,04/12/2020,Other,Used,LED LCD,30-39 in,,,
https://www.gumtree.com.au/s-ad/penrith/tvs/lg-42lk450-tv-106cm/1262928176,50.0,Penrith,04/12/2020,04/12/2020,LG,Used,,40-49 in,41.0,,Contactless trade
https://www.gumtree.com.au/s-ad/sans-souci/tvs/60-samsung-tv/1262927924,750.0,Sans Souci,04/12/2020,04/12/2020,Samsung,Used,,,60.0,,
